Sending logstash logs to /var/log/logstash/logstash.log.
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.numCpus 4 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.numGoRoutines 29 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.memoryStats.numBytesAllocatedHeap 807136 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.memoryStats.numBytesAllocatedStack 475136 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.memoryStats.numBytesAllocated 807136 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.memoryStats.numMallocs 151879 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.memoryStats.numFrees 143988 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.memoryStats.lastGCPauseTimeNS 745532 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.legacyAgentListener.receivedMessageCount 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.legacyAgentListener.receivedByteCount 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.dropsondeAgentListener.receivedMessageCount 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.dropsondeAgentListener.receivedByteCount 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.legacyUnmarshaller.unmarshalErrors 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.EventUnmarshaller.logMessageTotal 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.EventUnmarshaller.valueMetricReceived 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.EventUnmarshaller.counterEventReceived 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.EventUnmarshaller.errorReceived 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.EventUnmarshaller.containerMetricReceived 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.EventUnmarshaller.httpStartReceived 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.EventUnmarshaller.httpStopReceived 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.EventUnmarshaller.httpStartStopReceived 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.EventUnmarshaller.unmarshalErrors 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.MessageAggregator.httpStartReceived 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.MessageAggregator.httpStopReceived 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.MessageAggregator.httpStartStopEmitted 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.MessageAggregator.uncategorizedEvents 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.MessageAggregator.httpUnmatchedStartReceived 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.MessageAggregator.httpUnmatchedStopReceived 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.MessageAggregator.counterEventReceived 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.eventMarshaller.httpStartMarshalled 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.eventMarshaller.httpStopMarshalled 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.eventMarshaller.httpStartStopMarshalled 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.eventMarshaller.logMessageMarshalled 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.eventMarshaller.valueMetricMarshalled 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.eventMarshaller.counterEventMarshalled 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.eventMarshaller.errorMarshalled 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.eventMarshaller.containerMetricMarshalled 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.eventMarshaller.marshalErrors 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.numCpus 4 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.numGoRoutines 30 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.memoryStats.numBytesAllocatedHeap 1103048 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.memoryStats.numBytesAllocatedStack 491520 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.memoryStats.numBytesAllocated 1103048 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.memoryStats.numMallocs 6218852 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.memoryStats.numFrees 6208896 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.memoryStats.lastGCPauseTimeNS 1358153 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.legacyAgentListener.receivedMessageCount 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.legacyAgentListener.receivedByteCount 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.dropsondeAgentListener.receivedMessageCount 25344 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.dropsondeAgentListener.receivedByteCount 2262855 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.legacyUnmarshaller.unmarshalErrors 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.EventUnmarshaller.logMessageTotal 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.EventUnmarshaller.httpStartStopReceived 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.EventUnmarshaller.valueMetricReceived 15246 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.EventUnmarshaller.counterEventReceived 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.EventUnmarshaller.errorReceived 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.EventUnmarshaller.containerMetricReceived 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.EventUnmarshaller.httpStartReceived 5049 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.EventUnmarshaller.httpStopReceived 5049 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.EventUnmarshaller.unmarshalErrors 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.MessageAggregator.httpStartReceived 5049 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.MessageAggregator.httpStopReceived 5049 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.MessageAggregator.httpStartStopEmitted 5049 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.MessageAggregator.uncategorizedEvents 15246 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.MessageAggregator.httpUnmatchedStartReceived 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.MessageAggregator.httpUnmatchedStopReceived 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.MessageAggregator.counterEventReceived 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.forwarder.router__0.memoryStats.numBytesAllocated 5422568.0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.forwarder.router__0.memoryStats.lastGCPauseTimeNS 6579389.0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.forwarder.router__0.requestCount 5049 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.forwarder.router__0.responseCount2XX 4991 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.forwarder.router__0.memoryStats.numBytesAllocatedHeap 5422568.0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.forwarder.router__0.memoryStats.numBytesAllocatedStack 638976 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.forwarder.router__0.logSenderTotalMessagesRead 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.forwarder.router__0.memoryStats.numMallocs 4961609.0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.forwarder.router__0.memoryStats.numFrees 4935191.0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.forwarder.router__0.responseCount5XX 27 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.forwarder.router__0.numCPUS 4 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.forwarder.router__0.numGoRoutines 36 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.eventMarshaller.httpStartStopMarshalled 5049 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.eventMarshaller.logMessageMarshalled 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.eventMarshaller.valueMetricMarshalled 15246 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.eventMarshaller.counterEventMarshalled 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.eventMarshaller.errorMarshalled 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.eventMarshaller.containerMetricMarshalled 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.eventMarshaller.httpStartMarshalled 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.eventMarshaller.httpStopMarshalled 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.eventMarshaller.marshalErrors 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.HM9000.0.10-244-0-142.HM9000.numCpus 4 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.HM9000.0.10-244-0-142.HM9000.numGoRoutines 77 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.HM9000.0.10-244-0-142.HM9000.memoryStats.numBytesAllocatedHeap 965576 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.HM9000.0.10-244-0-142.HM9000.memoryStats.numBytesAllocatedStack 671744 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.HM9000.0.10-244-0-142.HM9000.memoryStats.numBytesAllocated 965576 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.HM9000.0.10-244-0-142.HM9000.memoryStats.numMallocs 205395 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.HM9000.0.10-244-0-142.HM9000.memoryStats.numFrees 201748 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.HM9000.0.10-244-0-142.HM9000.memoryStats.lastGCPauseTimeNS 1564221 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.HM9000.0.10-244-0-142.HM9000.HM9000.SavedHeartbeats 167 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.HM9000.0.10-244-0-142.HM9000.HM9000.ReceivedHeartbeats 167 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.HM9000.0.10-244-0-142.HM9000.HM9000.StartMissing 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.HM9000.0.10-244-0-142.HM9000.HM9000.StartCrashed 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.HM9000.0.10-244-0-142.HM9000.HM9000.StopExtra 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.HM9000.0.10-244-0-142.HM9000.HM9000.StopEvacuationComplete 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.HM9000.0.10-244-0-142.HM9000.HM9000.DesiredStateSyncTimeInMilliseconds 1.42433 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.HM9000.0.10-244-0-142.HM9000.HM9000.StartEvacuating 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.HM9000.0.10-244-0-142.HM9000.HM9000.StopDuplicate 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.HM9000.0.10-244-0-142.HM9000.HM9000.ActualStateListenerStoreUsagePercentage 0.03403 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.HM9000.0.10-244-0-142.HM9000.HM9000.NumberOfAppsWithAllInstancesReporting 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.HM9000.0.10-244-0-142.HM9000.HM9000.NumberOfAppsWithMissingInstances 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.HM9000.0.10-244-0-142.HM9000.HM9000.NumberOfUndesiredRunningApps 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.HM9000.0.10-244-0-142.HM9000.HM9000.NumberOfRunningInstances 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.HM9000.0.10-244-0-142.HM9000.HM9000.NumberOfMissingIndices 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.HM9000.0.10-244-0-142.HM9000.HM9000.NumberOfCrashedInstances 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.HM9000.0.10-244-0-142.HM9000.HM9000.NumberOfCrashedIndices 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.HM9000.0.10-244-0-142.HM9000.HM9000.NumberOfDesiredApps 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.HM9000.0.10-244-0-142.HM9000.HM9000.NumberOfDesiredInstances 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.HM9000.0.10-244-0-142.HM9000.HM9000.NumberOfDesiredAppsPendingStaging 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.MetronAgent.numCpus 4 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.MetronAgent.numGoRoutines 29 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.MetronAgent.memoryStats.numBytesAllocatedHeap 691416 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.MetronAgent.memoryStats.numBytesAllocatedStack 475136 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.MetronAgent.memoryStats.numBytesAllocated 691416 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.MetronAgent.memoryStats.numMallocs 149054 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.MetronAgent.memoryStats.numFrees 143111 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.MetronAgent.memoryStats.lastGCPauseTimeNS 507073 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.MetronAgent.legacyAgentListener.receivedMessageCount 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.MetronAgent.legacyAgentListener.receivedByteCount 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.MetronAgent.dropsondeAgentListener.receivedMessageCount 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.MetronAgent.dropsondeAgentListener.receivedByteCount 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.MetronAgent.legacyUnmarshaller.unmarshalErrors 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.MetronAgent.EventUnmarshaller.logMessageTotal 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.MetronAgent.EventUnmarshaller.valueMetricReceived 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.MetronAgent.EventUnmarshaller.counterEventReceived 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.MetronAgent.EventUnmarshaller.errorReceived 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.MetronAgent.EventUnmarshaller.containerMetricReceived 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.MetronAgent.EventUnmarshaller.httpStartReceived 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.MetronAgent.EventUnmarshaller.httpStopReceived 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.MetronAgent.EventUnmarshaller.httpStartStopReceived 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.MetronAgent.EventUnmarshaller.unmarshalErrors 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.MetronAgent.MessageAggregator.httpStartReceived 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.MetronAgent.MessageAggregator.httpStopReceived 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.MetronAgent.MessageAggregator.httpStartStopEmitted 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.MetronAgent.MessageAggregator.uncategorizedEvents 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.MetronAgent.MessageAggregator.httpUnmatchedStartReceived 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.MetronAgent.MessageAggregator.httpUnmatchedStopReceived 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.MetronAgent.MessageAggregator.counterEventReceived 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.MetronAgent.eventMarshaller.valueMetricMarshalled 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.MetronAgent.eventMarshaller.counterEventMarshalled 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.MetronAgent.eventMarshaller.errorMarshalled 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.MetronAgent.eventMarshaller.containerMetricMarshalled 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.MetronAgent.eventMarshaller.httpStartMarshalled 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.MetronAgent.eventMarshaller.httpStopMarshalled 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.MetronAgent.eventMarshaller.httpStartStopMarshalled 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.MetronAgent.eventMarshaller.logMessageMarshalled 0 1438628063
2015-08-03T18:54:23.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.MetronAgent.eventMarshaller.marshalErrors 0 1438628063
2015-08-03T18:54:24.000Z 192.168.150.17 cf.HM9000.0.10-244-0-142.healthy 1 1438628064
2015-08-03T18:54:24.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.healthy 1 1438628064
2015-08-03T18:54:24.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-42.healthy 1 1438628064
2015-08-03T18:54:24.000Z 192.168.150.17 cf.CloudController.0.10-244-0-138.healthy 1 1438628064
2015-08-03T18:54:24.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-26.healthy 1 1438628064
2015-08-03T18:54:24.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.healthy 1 1438628064
2015-08-03T18:54:24.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-30.healthy 1 1438628064
2015-08-03T18:54:24.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-142.healthy 1 1438628064
2015-08-03T18:54:24.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.healthy 1 1438628064
2015-08-03T18:54:24.000Z 192.168.150.17 cf.DEA.0.10-244-0-26.healthy 1 1438628064
2015-08-03T18:54:24.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.healthy 1 1438628064
2015-08-03T18:54:24.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-134.healthy 1 1438628064
2015-08-03T18:54:24.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.healthy 1 1438628064
2015-08-03T18:54:24.000Z 192.168.150.17 cf.Router.0.10-244-0-22.healthy 1 1438628064
2015-08-03T18:54:24.000Z 192.168.150.17 cf.uaa.0.10-244-0-134.healthy 1 1438628064
2015-08-03T18:54:24.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-34.healthy 1 1438628064
2015-08-03T18:54:24.000Z 192.168.150.17 cf.etcd.0.10-244-0-42.healthy 1 1438628064
2015-08-03T18:54:24.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-150.healthy 1 1438628064
2015-08-03T18:54:24.000Z 192.168.150.17 cf.collector.0.nil.nats.latency.1m 1438628034896 1438628064
2015-08-03T18:54:53.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.numCpus 4 1438628093
2015-08-03T18:54:53.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.numGoRoutines 30 1438628093
2015-08-03T18:54:53.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.memoryStats.numBytesAllocatedHeap 1039048 1438628093
2015-08-03T18:54:53.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.memoryStats.numBytesAllocatedStack 491520 1438628093
2015-08-03T18:54:53.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.memoryStats.numBytesAllocated 1039048 1438628093
2015-08-03T18:54:53.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.memoryStats.numMallocs 6229479 1438628093
2015-08-03T18:54:53.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.memoryStats.numFrees 6220287 1438628093
2015-08-03T18:54:53.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.memoryStats.lastGCPauseTimeNS 6091303 1438628093
2015-08-03T18:54:53.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.legacyAgentListener.receivedMessageCount 0 1438628093
2015-08-03T18:54:53.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.legacyAgentListener.receivedByteCount 0 1438628093
2015-08-03T18:54:53.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.dropsondeAgentListener.receivedMessageCount 25387 1438628093
2015-08-03T18:54:53.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.dropsondeAgentListener.receivedByteCount 2266623 1438628093
2015-08-03T18:54:53.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.legacyUnmarshaller.unmarshalErrors 0 1438628093
2015-08-03T18:54:53.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.EventUnmarshaller.logMessageTotal 0 1438628093
2015-08-03T18:54:53.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-22.MetronAgent.EventUnmarshaller.errorReceived 0 1438628093
